Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3,Part_Name,Equipment_Family,Equipment_Model,Demand_Profile,Storage_Type,Lifecycle_Status,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Max_Dimension_mm,Fits_Tray_Footprint,Fits_Height,Dimensionally_Feasible,Movement_Priority_For_Automation,Manual_Only_UDC,Compact_Item,Automation_Candidate,Automation_Exclusion_Reason
TC-BLT-0523,5,0,0,5,0.0448717948717949,0.286084776921868,6.37560359997306,4,Z,1.1,2,3,0,False,R-S97,VER,80.0,A,D,2,Medium,SUP-016,EU,Belts & pulleys,118701,5,5,1,400.0,False,111.42857142857136,593505,Basic Line TC Pulley Wheel,Tyre Changer,Basic Line TC,regular,Bin,Active,1078,592,186,1078,True,False,False,False,False,False,False,Exceeds recommended tray height
TC-BRG-0254,6,2,0,8,0.0512820512820513,0.373213971229543,7.2776724389761,4,Z,2.7,4,7,0,False,R-C26,F,55.0,B,D,2,Low,SUP-013,North America,Bearings & shafts,14684,6,11,0,440.0,False,155.99999999999994,88104,HD1200 Truck Balancer Shaft,Tyre Changer,HD1200 Truck,regular,Bin,Phase-out,283,276,188,283,True,False,False,False,False,False,False,Exceeds recommended tray height
TC-BLT-0830,8,3,0,11,0.0769230769230769,0.461951841345052,6.00537393748568,5,Z,1.6,6,9,0,False,R-H94,E,14.08,C,D,2,Medium,SUP-014,Eastern Europe,Belts & pulleys,6610,8,15,1,154.88,False,143.00000000000006,52880,HD1200 Truck Timing Belt,Tyre Changer,HD1200 Truck,regular,Bin,Active,288,270,85,288,True,True,True,False,False,False,False,Operationally lower automation priority
TC-BRG-0384,7,0,0,7,0.224358974358974,0.648310140324809,2.88961091116201,22,Z,1.0,2,4,0,False,R-L44,D,20.34,C,D,2,Low,SUP-006,EU,Bearings & shafts,461,7,8,1,142.38,False,31.20000000000005,3227,HD1200 Truck Roller Bearing,Tyre Changer,HD1200 Truck,regular,Bin,Active,82,137,41,137,True,True,True,False,False,True,True,Candidate
TC-BLT-0221,8,0,0,8,0.108974358974359,0.574441865990643,5.27134888791414,8,Z,1.1,2,4,0,False,R-Q78,D,85.0,A,D,2,Medium,SUP-010,EU,Belts & pulleys,921,8,7,1,680.0,False,73.41176470588233,7368,Artiglio Master Belt Tensioner,Tyre Changer,Artiglio Master,regular,Bin,Active,110,161,52,161,True,True,True,False,False,True,True,Candidate
WB-PNE-0790,3,0,0,3,0.314102564102564,0.90734982533848,2.88870556638373,30,Z,1.1,1,2,0,False,R-B37,B,130.0,A,D,2,High,SUP-008,EU,Pneumatic valves & cylinders,161,3,4,1,390.0,False,9.55102040816327,483,Mobile Balancer Air Regulator,Wheel Balancer,Mobile Balancer,intermittent,Small Rack,Active,124,20,65,124,True,True,True,False,False,True,True,Candidate
AD-CMP-0013,5,0,0,5,0.275641025641026,0.799788019888802,2.901556537271,21,Z,2.7,2,5,0,False,R-E38,ORANGE,95.0,A,D,2,Low,SUP-013,North America,"Clamps, jaws & tooling",420131,5,7,1,475.0,False,18.139534883720906,2100655,Diagnostic Console Cone Adaptor,ADAS & Diagnosis,Diagnostic Console,regular,Small Rack,Active,869,579,835,869,True,False,False,False,False,False,False,Exceeds recommended tray height
VL-PNE-0530,1,1,0,2,0.0641025641025641,0.435215737077412,6.78936549840762,6,Z,1.0,1,2,0,False,R-P41,F,90.0,A,D,2,High,SUP-019,EU,Pneumatic valves & cylinders,2085,1,3,1,180.0,False,31.200000000000003,2085,Scissor Lift Manifold Valve,Vehicle Lift,Scissor Lift,intermittent,Small Rack,Active,255,282,29,282,True,True,True,False,False,True,True,Candidate
TE-SNS-0237,5,0,0,5,0.275641025641026,0.69629172555778,2.52608160900032,26,Z,1.0,2,3,0,False,R-S14,VER,120.0,B,D,2,High,SUP-009,Italy,"Sensors, encoders & switches",68591,5,5,1,600.0,False,18.139534883720906,342955,Test Lane Limit Switch,Technical Control,Test Lane,intermittent,Electronics Cage,Active,1082,339,187,1082,True,False,False,False,False,False,False,Exceeds recommended tray height
TE-BRG-0096,5,0,0,5,0.0384615384615385,0.298049906724131,7.7492975748274,3,Z,1.0,1,3,0,False,R-G89,D,180.0,A,D,2,Low,SUP-009,Italy,Bearings & shafts,4954,5,5,0,900.0,False,129.9999999999999,24770,Inspection Line Bearing Set,Technical Control,Inspection Line,regular,Bin,Phase-out,228,205,106,228,True,True,True,False,False,False,False,Not stock-managed
WA-BLT-0270,9,0,0,9,0.0961538461538462,0.598695853138935,6.22643687264492,7,Z,1.0,2,4,0,False,R-B70,E,130.0,A,D,2,High,SUP-001,Italy,Belts & pulleys,2936,9,7,1,1170.0,False,93.59999999999997,26424,Camera Aligner Belt Tensioner,Wheel Aligner,Camera Aligner,regular,Bin,Active,193,234,65,234,True,True,True,False,False,False,False,Operationally lower automation priority
TC-BRG-0596,4,3,0,7,0.0961538461538462,0.576741079647404,5.998107228333,6,Z,1.0,3,5,0,False,R-Y89,D,21.77,C,D,2,Medium,SUP-019,EU,Bearings & shafts,1829,4,8,1,152.39,False,72.79999999999997,7316,HD1200 Truck Main Shaft,Tyre Changer,HD1200 Truck,regular,Bin,Active,271,135,50,271,True,True,True,False,False,True,True,Candidate
AD-BLT-0432,5,0,0,5,0.0320512820512821,0.210065175596398,6.55403347860763,4,Z,1.0,1,3,0,False,R-B35,B,18.2,C,D,2,High,SUP-003,EU,Belts & pulleys,114,5,5,1,91.0,False,155.99999999999977,570,Camera Calibration Pulley Wheel,ADAS & Diagnosis,Camera Calibration,regular,Bin,Active,51,34,66,66,True,True,True,False,False,True,True,Candidate
TC-BLT-0026,3,0,0,3,0.0705128205128205,0.361219788104756,5.12275335857654,7,Z,1.6,1,3,0,False,R-E05,D,90.0,A,D,2,Low,SUP-014,Eastern Europe,Belts & pulleys,1828,3,5,1,270.0,False,42.54545454545456,5484,A2024 LL Belt Tensioner,Tyre Changer,A2024 LL,regular,Bin,Active,234,107,73,234,True,True,True,False,False,True,True,Candidate
VL-BRG-0292,2,0,0,2,0.153846153846154,0.746206286049609,4.85034085932246,9,Z,1.6,1,2,0,False,R-A40,D,120.0,B,D,2,High,SUP-014,Eastern Europe,Bearings & shafts,7561,2,3,1,240.0,False,12.999999999999988,15122,Scissor Lift Roller Bearing,Vehicle Lift,Scissor Lift,regular,Bin,Active,266,209,136,266,True,True,True,False,False,False,False,Operationally lower automation priority
TC-CMP-0043,6,0,0,6,0.0641025641025641,0.516557927669825,8.05830367164927,4,Z,1.1,2,3,0,False,R-N56,E,46.79,B,D,2,Medium,SUP-008,EU,"Clamps, jaws & tooling",2586,6,6,1,280.74,False,93.6,15516,A2024 LL Bead Breaker Pad,Tyre Changer,A2024 LL,regular,Small Rack,Active,411,233,27,411,True,True,True,False,False,True,True,Candidate
TC-SNS-0620,2,3,0,5,0.0961538461538462,0.478961863305671,4.98120337837898,8,Z,1.0,2,3,0,False,R-D45,PALLET,29.51,C,D,2,Medium,SUP-019,EU,"Sensors, encoders & switches",148635,2,5,1,147.55,False,51.99999999999997,297270,Basic Line TC Calibration Sensor,Tyre Changer,Basic Line TC,intermittent,Electronics Cage,Active,970,488,314,970,True,False,False,False,True,False,False,Exceeds recommended tray height
WB-CMP-0846,2,0,0,2,0.141025641025641,0.798779051760776,5.66406963975823,9,Z,1.0,1,2,0,False,R-S31,VER,49.26,B,D,2,Medium,SUP-019,EU,"Clamps, jaws & tooling",51187,2,3,1,98.52,False,14.181818181818183,102374,ET Series Clamping Jaw,Wheel Balancer,ET Series,regular,Small Rack,Active,943,527,103,943,True,True,True,False,False,False,False,Operationally lower automation priority
TC-BLT-0643,7,0,0,7,0.230769230769231,0.670542908070226,2.90568593497098,20,Z,1.0,2,4,0,False,R-M10,D,34.39,B,D,2,Low,SUP-019,EU,Belts & pulleys,2359,7,7,1,240.73,False,30.333333333333304,16513,Artiglio Master Motor Belt,Tyre Changer,Artiglio Master,regular,Bin,Active,104,180,126,180,True,True,True,False,False,True,True,Candidate
WA-CON-0090,8,0,1,7,0.288461538461538,1.2128857371634,4.20467055549977,17,Z,1.1,3,6,0,False,R-C14,B,7.72,C,C,2,Medium,SUP-008,EU,Consumables & service kits,282,8,10,1,54.04,False,24.266666666666705,2256,3D Aligner Lubrication Kit,Wheel Aligner,3D Aligner,frequent,Bin,Active,60,107,44,107,True,True,True,False,False,True,True,Candidate
TE-BRG-0481,2,2,0,4,0.0320512820512821,0.210065175596399,6.55403347860763,4,Z,1.1,2,3,0,False,R-T74,E,33.7,B,D,2,High,SUP-016,EU,Bearings & shafts,8208,2,5,1,134.8,False,124.79999999999984,16416,Suspension Tester Main Shaft,Technical Control,Suspension Tester,regular,Bin,Active,239,216,159,239,True,True,True,False,False,False,False,Operationally lower automation priority
VL-BLT-0783,4,0,0,4,0.0769230769230769,0.385854084713155,5.01610310127101,7,Z,1.0,3,4,0,False,R-L76,B,12.6,C,D,2,Medium,SUP-004,EU,Belts & pulleys,1132,4,6,1,50.4,False,52.000000000000014,4528,Two-Post Lift Drive Belt,Vehicle Lift,Two-Post Lift,regular,Bin,Active,76,149,100,149,True,True,True,False,False,True,True,Candidate
TC-BRG-0869,4,0,0,4,0.17948717948718,0.562106401214385,3.13173566390872,18,Z,1.0,2,3,0,False,R-I01,B,80.0,B,D,2,Medium,SUP-006,EU,Bearings & shafts,1043,4,5,1,320.0,False,22.285714285714224,4172,HD1200 Truck Bearing Set,Tyre Changer,HD1200 Truck,regular,Bin,Active,140,81,92,140,True,True,True,False,False,True,True,Candidate
VL-CMP-0383,6,0,0,6,0.115384615384615,0.520068710864104,4.50726216082223,9,Z,1.0,2,3,0,False,R-E20,E,185.0,A,D,2,High,SUP-001,Italy,"Clamps, jaws & tooling",3867,6,5,1,1110.0,False,52.00000000000017,23202,Scissor Lift Clamping Jaw,Vehicle Lift,Scissor Lift,regular,Small Rack,Active,256,236,64,256,True,True,True,False,False,False,False,Operationally lower automation priority
AD-CAB-0317,3,0,0,3,0.17948717948718,0.606280883346979,3.37785063579031,15,Z,1.0,2,3,0,False,R-H43,B,100.0,A,D,2,Medium,SUP-012,Italy,"Cables, connectors & harnesses",651,3,6,1,300.0,False,16.71428571428567,1953,Camera Calibration Usb Interface Cable,ADAS & Diagnosis,Camera Calibration,intermittent,Bin,Active,131,113,44,131,True,True,True,False,False,True,True,Candidate
WA-BLT-0016,10,0,0,10,0.185897435897436,0.969233066810989,5.21380546284532,7,Z,2.7,3,5,0,False,R-N01,F,135.0,A,D,2,Low,SUP-013,North America,Belts & pulleys,39487,10,9,1,1350.0,False,53.79310344827584,394870,REMO Poly-V Belt,Wheel Aligner,REMO,regular,Bin,Active,452,520,168,520,True,True,True,False,False,False,False,Operationally lower automation priority
AD-BLT-0184,3,3,0,6,0.211538461538462,0.57931678764442,2.73858845068271,22,Z,1.0,3,4,0,False,R-M37,B,85.0,A,D,2,High,SUP-011,EU,Belts & pulleys,250,3,7,1,510.0,False,28.3636363636363,750,Diagnostic Console Timing Belt,ADAS & Diagnosis,Diagnostic Console,regular,Bin,Active,93,128,21,128,True,True,True,False,False,True,True,Candidate
WA-PNE-0627,2,2,0,4,0.275641025641026,0.705496557671746,2.55947588364633,28,Z,1.0,2,3,0,False,R-S76,D,170.0,A,D,2,Critical,SUP-004,EU,Pneumatic valves & cylinders,1291,2,5,1,680.0,False,14.511627906976726,2582,Exact Precision Pressure Switch,Wheel Aligner,Exact Precision,intermittent,Small Rack,Active,97,121,110,121,True,True,True,False,False,True,True,Candidate
TE-BLT-0517,3,3,0,6,0.185897435897436,0.630457971580078,3.39142908849973,17,Z,1.4,2,4,0,False,R-E49,E,12.71,C,D,2,High,SUP-015,EU,Belts & pulleys,1022,3,6,1,76.26,False,32.2758620689655,3066,Test Lane Motor Belt,Technical Control,Test Lane,regular,Bin,Active,164,201,31,201,True,True,True,False,False,True,True,Candidate
VL-CMP-0848,8,0,0,8,0.0576923076923077,0.397417219871163,6.88856514443349,4,Z,1.4,3,5,0,False,R-Y44,PALLET,32.09,B,D,2,High,SUP-007,Eastern Europe,"Clamps, jaws & tooling",169621,8,7,1,256.72,False,138.66666666666663,1356968,Two-Post Lift Clamping Jaw,Vehicle Lift,Two-Post Lift,regular,Small Rack,Active,772,413,532,772,True,False,False,False,True,False,False,Exceeds recommended tray height
WB-BRG-0445,2,0,0,2,0.0256410256410256,0.15857095486057,6.18426723956222,4,Z,1.0,1,2,0,False,R-S79,B,22.4,C,D,2,High,SUP-006,EU,Bearings & shafts,716,2,4,1,44.8,False,78.00000000000013,1432,EM 9000 Support Bushing,Wheel Balancer,EM 9000,regular,Bin,Active,101,139,51,139,True,True,True,False,False,True,True,Candidate
VL-CMP-0757,3,0,0,3,0.121794871794872,0.593980000944408,4.87688842880672,9,Z,1.1,1,2,0,False,R-F61,D,105.0,B,D,2,Medium,SUP-016,EU,"Clamps, jaws & tooling",626,3,3,1,315.0,False,24.63157894736838,1878,Two-Post Lift Jaw Cover,Vehicle Lift,Two-Post Lift,regular,Small Rack,New,186,187,18,187,True,True,True,False,False,True,True,Candidate
WB-BLT-0680,5,0,0,5,0.141025641025641,0.626806735133936,4.44462957640427,9,Z,1.0,3,5,0,False,R-Z78,B,25.92,B,D,2,Low,SUP-002,Italy,Belts & pulleys,320,5,7,0,129.60000000000002,False,35.45454545454546,1600,ET Series Poly-V Belt,Wheel Balancer,ET Series,regular,Bin,Phase-out,98,34,96,98,True,True,True,False,False,True,False,Not stock-managed
VL-CMP-0557,11,0,1,10,0.269230769230769,0.781612508947957,2.90313217609241,22,Z,1.6,3,5,0,False,R-B73,D,70.0,B,D,2,Critical,SUP-014,Eastern Europe,"Clamps, jaws & tooling",580,11,9,0,700.0,False,37.14285714285717,6380,Two-Post Lift Cone Adaptor,Vehicle Lift,Two-Post Lift,regular,Small Rack,Phase-out,98,169,35,169,True,True,True,False,False,True,False,Not stock-managed
WB-HYD-0397,5,0,0,5,0.102564102564103,0.546891357725347,5.33219073782213,7,Z,1.0,2,3,0,False,R-E20,PALLET,280.0,A,D,2,Medium,SUP-004,EU,"Hydraulic pumps, hoses & seals",128157,5,5,1,1400.0,False,48.749999999999794,640785,Eyelight Hose Coupling,Wheel Balancer,Eyelight,intermittent,Small Rack,Active,916,553,253,916,True,False,False,False,True,False,False,Exceeds recommended tray height
TC-BLT-0662,7,0,0,7,0.0384615384615385,0.298049906724131,7.7492975748274,3,Z,1.3,2,4,0,False,R-A35,D,55.0,B,D,2,High,SUP-020,EU,Belts & pulleys,3937,7,7,1,385.0,False,181.99999999999983,27559,A2024 LL Timing Belt,Tyre Changer,A2024 LL,regular,Bin,Active,253,171,91,253,True,True,True,False,False,False,False,Operationally lower automation priority
VL-CON-0497,7,0,0,7,0.173076923076923,1.10811354686889,6.40243382635357,10,Z,1.0,2,4,0,False,R-F59,B,6.89,C,D,2,Low,SUP-003,EU,Consumables & service kits,49,7,6,1,48.23,False,40.444444444444464,343,Two-Post Lift Grease Cartridge,Vehicle Lift,Two-Post Lift,frequent,Bin,Active,61,38,21,61,True,True,True,False,False,True,True,Candidate
VL-CMP-0101,4,0,0,4,0.0384615384615385,0.251052375581989,6.5273617651317,4,Z,1.0,2,3,0,False,R-E33,PALLET,500.0,A,D,2,Low,SUP-003,EU,"Clamps, jaws & tooling",156140,4,5,1,2000.0,False,103.9999999999999,624560,Alignment Lift Clamping Jaw,Vehicle Lift,Alignment Lift,regular,Small Rack,Active,1191,475,276,1191,True,False,False,False,True,False,False,Exceeds recommended tray height
WA-BLT-0034,7,0,1,6,0.0512820512820513,0.436922843928688,8.51999545660942,3,Z,1.0,2,4,0,False,R-Y51,B,27.11,B,D,2,Medium,SUP-006,EU,Belts & pulleys,548,7,6,1,162.66,False,116.99999999999996,3836,Camera Aligner Drive Belt,Wheel Aligner,Camera Aligner,regular,Bin,Active,82,126,53,126,True,True,True,False,False,True,True,Candidate
WB-BLT-0299,4,0,0,4,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.1,2,4,0,False,R-Q12,D,16.28,C,D,2,Medium,SUP-008,EU,Belts & pulleys,3372,4,7,1,65.12,False,312.0000000000005,13488,EM 9000 Poly-V Belt,Wheel Balancer,EM 9000,regular,Bin,Active,134,233,108,233,True,True,True,False,False,False,False,Operationally lower automation priority
WA-BRG-0349,2,3,0,5,0.0961538461538462,0.679457527015022,7.06635828095623,7,Z,1.4,3,5,0,False,R-L20,D,31.28,C,D,2,Low,SUP-007,Eastern Europe,Bearings & shafts,3984,2,7,1,156.4,False,51.99999999999997,7968,Camera Aligner Bearing Set,Wheel Aligner,Camera Aligner,regular,Bin,Active,279,131,109,279,True,True,True,False,False,False,False,Operationally lower automation priority
TC-CAB-0705,6,0,0,6,0.0576923076923077,0.363502400318376,6.30070827218519,5,Z,1.0,3,4,0,False,R-Z88,E,115.0,A,D,2,High,SUP-001,Italy,"Cables, connectors & harnesses",2346,6,7,1,690.0,False,104.0,14076,HD1200 Truck Power Cable,Tyre Changer,HD1200 Truck,intermittent,Bin,Active,237,165,60,237,True,True,True,False,False,True,True,Candidate
TC-BLT-0377,5,0,0,5,0.102564102564103,0.510274906041164,4.97518033390135,8,Z,1.6,2,4,0,False,R-M98,B,29.43,B,D,2,High,SUP-014,Eastern Europe,Belts & pulleys,573,5,7,1,147.15,False,48.749999999999794,2865,HD1200 Truck Pulley Wheel,Tyre Changer,HD1200 Truck,regular,Bin,Active,119,73,66,119,True,True,True,False,False,True,True,Candidate
TC-CMP-0224,9,0,0,9,0.0448717948717949,0.328102043881684,7.31198840650609,3,Z,2.7,5,8,0,False,R-Z29,PALLET,145.0,A,D,2,Medium,SUP-013,North America,"Clamps, jaws & tooling",235920,9,13,1,1305.0,False,200.57142857142844,2123280,Artiglio Master Cone Adaptor,Tyre Changer,Artiglio Master,regular,Small Rack,Active,828,448,636,828,True,False,False,False,True,False,False,Exceeds recommended tray height
WB-CAB-0142,4,0,0,4,0.378205128205128,1.0432143176211,2.75832938218461,26,Z,1.0,2,3,0,False,R-G95,B,80.0,A,D,2,High,SUP-011,EU,"Cables, connectors & harnesses",334,4,5,1,320.0,False,10.576271186440684,1336,Mobile Balancer Ribbon Cable,Wheel Balancer,Mobile Balancer,intermittent,Bin,New,29,137,84,137,True,True,True,False,False,True,True,Candidate
VL-BRG-0993,3,0,2,1,0.108974358974359,0.489551709993593,4.4923568681765,9,Z,1.0,2,3,4,True,R-S43,D,55.0,B,D,2,Low,SUP-012,Italy,Bearings & shafts,5315,3,5,1,55.0,True,9.176470588235292,15945,Alignment Lift Hub Shaft,Vehicle Lift,Alignment Lift,regular,Bin,Active,223,236,101,236,True,True,True,False,False,False,False,Operationally lower automation priority
TC-BRG-0348,4,0,0,4,0.0384615384615385,0.251052375581988,6.5273617651317,4,Z,1.0,2,3,0,False,R-Z23,B,65.0,B,D,2,Medium,SUP-019,EU,Bearings & shafts,971,4,5,1,260.0,False,103.9999999999999,3884,Basic Line TC Bearing Set,Tyre Changer,Basic Line TC,regular,Bin,Active,99,90,109,109,True,True,True,False,False,True,True,Candidate
VL-PNE-0414,1,3,0,4,0.41025641025641,0.921932016749083,2.24720929082589,34,Y,1.3,1,2,0,False,R-N38,D,205.0,A,D,2,High,SUP-018,EU,Pneumatic valves & cylinders,3122,1,4,1,820.0,False,9.750000000000004,3122,Two-Post Lift Manifold Valve,Vehicle Lift,Two-Post Lift,intermittent,Small Rack,Active,157,122,163,163,True,True,True,False,False,False,False,Operationally lower automation priority
TC-HYD-0172,5,0,0,5,0.25,0.73286886561891,2.93147546247564,21,Z,1.0,1,2,0,False,R-P52,VER,630.0,A,D,2,High,SUP-006,EU,"Hydraulic pumps, hoses & seals",65244,5,4,1,3150.0,False,20.0,326220,HD1200 Truck Hose Coupling,Tyre Changer,HD1200 Truck,intermittent,Small Rack,Active,589,583,190,589,True,False,False,False,False,False,False,Exceeds recommended tray height
WA-CAB-0889,7,0,0,7,0.0256410256410256,0.195058897597224,7.60729700629176,3,Z,2.7,1,3,0,False,R-T50,B,30.21,C,D,2,Medium,SUP-013,North America,"Cables, connectors & harnesses",309,7,6,1,211.47,False,273.00000000000045,2163,Camera Aligner Power Cable,Wheel Aligner,Camera Aligner,intermittent,Bin,Active,45,140,49,140,True,True,True,False,False,True,True,Candidate
AD-PNE-0843,5,0,0,5,0.108974358974359,0.58556526810362,5.37342246024498,7,Z,1.0,1,2,0,False,R-L08,VER,360.0,A,D,2,Medium,SUP-004,EU,Pneumatic valves & cylinders,79749,5,4,1,1800.0,False,45.88235294117646,398745,SCE Calibration Solenoid Valve,ADAS & Diagnosis,SCE Calibration,intermittent,Small Rack,Active,1223,312,209,1223,True,False,False,False,False,False,False,Exceeds recommended tray height
TC-BRG-0731,6,0,0,6,0.0769230769230769,0.489086858681551,6.35812916286016,6,Z,1.0,4,6,0,False,R-Z85,D,55.0,B,D,2,High,SUP-017,EU,Bearings & shafts,377,6,10,1,330.0,False,78.00000000000003,2262,HD1200 Truck Spindle Bearing,Tyre Changer,HD1200 Truck,regular,Bin,Active,147,233,11,233,True,True,True,False,False,True,True,Candidate
TC-CON-0406,13,0,0,13,0.788461538461538,1.19141886345172,1.51106782681681,61,Y,1.0,6,9,0,False,R-A08,E,13.77,B,C,2,Medium,SUP-011,EU,Consumables & service kits,5873,13,16,1,179.01,False,16.48780487804879,76349,Basic Line TC Air Filter,Tyre Changer,Basic Line TC,frequent,Bin,Active,227,168,154,227,True,True,True,False,False,False,False,Operationally lower automation priority
TE-BRG-0890,6,0,1,5,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.0,2,3,0,False,R-F05,B,110.0,B,D,2,Low,SUP-003,EU,Bearings & shafts,165,6,5,1,550.0,False,129.9999999999999,990,Test Lane Support Bushing,Technical Control,Test Lane,regular,Bin,Active,63,32,82,82,True,True,True,False,False,True,True,Candidate
WB-HYD-0905,6,0,0,6,0.0961538461538462,0.45121836718859,4.69267101876134,9,Z,1.0,2,3,0,False,R-S86,VER,270.0,A,D,2,High,SUP-017,EU,"Hydraulic pumps, hoses & seals",26585,6,5,1,1620.0,False,62.39999999999997,159510,EM 9000 Pump Assembly,Wheel Balancer,EM 9000,intermittent,Small Rack,Active,1393,347,55,1393,True,True,True,False,False,False,False,Operationally lower automation priority
TC-BLT-0069,5,0,0,5,0.108974358974359,0.686963566190944,6.30390096034043,6,Z,1.0,2,3,0,False,R-S34,B,55.0,B,D,2,Low,SUP-006,EU,Belts & pulleys,626,5,5,1,275.0,False,45.88235294117646,3130,Artiglio Master Belt Tensioner,Tyre Changer,Artiglio Master,regular,Bin,Active,67,85,110,110,True,True,True,False,False,True,True,Candidate
VL-SNS-0422,3,0,0,3,0.0833333333333333,0.481373482970891,5.7764817956507,6,Z,1.0,2,3,0,False,R-A55,D,175.0,A,D,2,High,SUP-019,EU,"Sensors, encoders & switches",4090,3,5,1,525.0,False,36.000000000000014,12270,Two-Post Lift Encoder Sensor,Vehicle Lift,Two-Post Lift,intermittent,Electronics Cage,Active,280,166,88,280,True,True,True,False,False,False,False,Operationally lower automation priority
VL-PNE-0540,5,0,0,5,0.0769230769230769,0.350823207722812,4.56070170039655,8,Z,1.1,2,3,0,False,R-M74,D,120.0,B,D,2,High,SUP-016,EU,Pneumatic valves & cylinders,2607,5,6,1,600.0,False,65.00000000000001,13035,Scissor Lift Solenoid Valve,Vehicle Lift,Scissor Lift,intermittent,Small Rack,Active,284,102,90,284,True,True,True,False,False,True,True,Candidate
WA-CAB-0916,4,0,0,4,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-Z82,PALLET,23.56,C,D,2,Low,SUP-011,EU,"Cables, connectors & harnesses",320910,4,4,1,94.24,False,624.000000000001,1283640,Camera Aligner Signal Cable,Wheel Aligner,Camera Aligner,intermittent,Bin,Active,953,703,479,953,True,False,False,False,True,False,False,Exceeds recommended tray height
WA-CAB-0778,2,0,1,1,0.0897435897435897,0.415378488451582,4.62850315703191,8,Z,1.1,1,2,3,True,R-Y26,B,10.47,C,D,2,Medium,SUP-010,EU,"Cables, connectors & harnesses",368,2,4,1,10.47,True,11.142857142857148,736,Exact Precision Sensor Harness,Wheel Aligner,Exact Precision,intermittent,Bin,Active,149,103,24,149,True,True,True,False,False,True,True,Candidate
VL-CAB-0246,4,0,0,4,0.0576923076923077,0.326079044748843,5.65203677564661,6,Z,1.0,1,2,0,False,R-H47,D,10.3,C,D,2,Low,SUP-009,Italy,"Cables, connectors & harnesses",4655,4,4,1,41.2,False,69.33333333333331,18620,Alignment Lift Usb Interface Cable,Vehicle Lift,Alignment Lift,intermittent,Bin,Active,266,125,140,266,True,True,True,False,False,False,False,Operationally lower automation priority
TC-CMP-0095,4,0,0,4,0.115384615384615,0.578781127069732,5.01610310127101,8,Z,1.1,1,2,0,False,R-H76,VER,90.0,B,D,1,Low,SUP-016,EU,"Clamps, jaws & tooling",33669,4,4,1,360.0,False,34.66666666666678,134676,Basic Line TC Turntable Clamp,Tyre Changer,Basic Line TC,regular,Small Rack,New,577,521,112,577,True,True,True,False,False,False,False,Operationally lower automation priority
TE-CAB-0562,5,0,0,5,0.0705128205128205,0.342894312452093,4.86286479477514,8,Z,1.0,2,3,0,False,R-H89,B,165.0,A,D,1,High,SUP-011,EU,"Cables, connectors & harnesses",195,5,5,1,825.0,False,70.90909090909092,975,Inspection Line Terminal Block,Technical Control,Inspection Line,intermittent,Bin,Active,63,119,26,119,True,True,True,False,False,True,True,Candidate
TC-MTR-0969,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q68,D,1190.0,A,NC,1,Critical,SUP-006,EU,"Motors, drives & gearboxes",1165,3,4,1,3570.0,False,,3495,Artiglio Master Inverter Drive,Tyre Changer,Artiglio Master,rare_critical,Heavy Rack,Active,97,91,132,132,True,True,True,False,False,True,True,Candidate
VL-MTR-0923,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-A01,VER,620.0,A,NC,1,Critical,SUP-001,Italy,"Motors, drives & gearboxes",13957,3,4,0,1860.0,False,,41871,Alignment Lift Gear Motor,Vehicle Lift,Alignment Lift,rare_critical,Heavy Rack,Active,979,297,48,979,True,True,True,False,False,False,False,Not stock-managed
WB-BRG-0022,7,0,0,7,0.0705128205128205,0.426723140389939,6.05170999098459,5,Z,1.0,2,3,0,False,R-T14,B,165.0,A,D,1,High,SUP-003,EU,Bearings & shafts,80,7,6,1,1155.0,False,99.2727272727273,560,EM 9000 Main Shaft,Wheel Balancer,EM 9000,regular,Bin,Active,25,103,31,103,True,True,True,False,False,True,True,Candidate
TC-CMP-0908,4,0,1,3,0.115384615384615,0.54431416997241,4.71738947309422,10,Z,1.0,2,3,0,False,R-T69,F,41.03,C,D,1,Medium,SUP-002,Italy,"Clamps, jaws & tooling",10365,4,5,1,123.09,False,26.000000000000085,41460,A2024 LL Mounting Head,Tyre Changer,A2024 LL,regular,Small Rack,Active,302,286,120,302,True,True,True,False,False,False,False,Operationally lower automation priority
